lepton pT,lepton eta,lepton phi,missing energy magnitude,missing energy phi,jet 1 pt,jet 1 eta,jet 1 phi,jet 1 b-tag,jet 2 pt,jet 2 eta,jet 2 phi,jet 2 b-tag,jet 3 pt,jet 3 eta,jet 3 phi,jet 3 b-tag,jet 4 pt,jet 4 eta,jet 4 phi,jet 4 b-tag,m_jj,m_jjj,m_lv,m_jlv,m_bb,m_wbb,m_wwbb,class
4.302543699741363525e-01,-5.133357048034667969e-01,-1.536099791526794434e+00,6.489186286926269531e-01,-4.759919643402099609e-01,1.075926780700683594e+00,2.732779979705810547e-01,1.411600470542907715e+00,2.173076152801513672e+00,8.150992393493652344e-01,1.698992848396301270e+00,-2.398896366357803345e-01,0.000000000000000000e+00,8.682718873023986816e-01,-2.310948610305786133e+00,4.681021571159362793e-01,0.000000000000000000e+00,1.533465027809143066e+00,-4.859966039657592773e-01,-6.228782534599304199e-01,3.101961374282836914e+00,9.535992145538330078e-01,1.240019679069519043e+00,9.909932613372802734e-01,1.485669493675231934e+00,1.444013476371765137e+00,1.177141308784484863e+00,1.337843298912048340e+00,0.000000000000000000e+00
5.085822939872741699e-01,-2.286932945251464844e+00,-9.767996668815612793e-01,1.116217255592346191e+00,-1.122270584106445312e+00,9.242252111434936523e-01,-3.171279281377792358e-02,9.780789613723754883e-01,2.173076152801513672e+00,4.741525650024414062e-01,-1.951858401298522949e-01,-5.217431783676147461e-01,0.000000000000000000e+00,3.867181837558746338e-01,-9.373832941055297852e-01,-2.148796468973159790e-01,1.274112224578857422e+00,7.477467656135559082e-01,-1.385445833206176758e+00,7.101260423660278320e-01,0.000000000000000000e+00,9.308444261550903320e-01,9.991136193275451660e-01,9.702769517898559570e-01,5.528830289840698242e-01,7.613570690155029297e-01,8.489050865173339844e-01,7.340006828308105469e-01,1.000000000000000000e+00
8.877770900726318359e-01,2.132450044155120850e-01,9.497842788696289062e-01,7.675957083702087402e-01,-1.151069760322570801e+00,7.814095616340637207e-01,8.307774662971496582e-01,-1.546430587768554688e-02,2.173076152801513672e+00,6.924692392349243164e-01,3.283845782279968262e-01,-1.292959570884704590e+00,1.107436060905456543e+00,5.338888764381408691e-01,-1.773255914449691772e-01,-8.700248599052429199e-01,0.000000000000000000e+00,5.851508378982543945e-01,1.007255434989929199e+00,1.104113578796386719e+00,0.000000000000000000e+00,7.642263174057006836e-01,7.611792683601379395e-01,1.085113763809204102e+00,6.620876789093017578e-01,1.025843262672424316e+00,7.137290239334106445e-01,6.028727889060974121e-01,0.000000000000000000e+00
1.057975649833679199e+00,6.632185578346252441e-01,-1.988818347454071045e-01,1.642741113901138306e-01,-7.275726199150085449e-01,4.797469973564147949e-01,1.307078123092651367e+00,9.686545729637145996e-01,0.000000000000000000e+00,7.756914496421813965e-01,9.102373719215393066e-01,-1.672463059425354004e+00,2.214872121810913086e+00,3.565112948417663574e-01,2.308563709259033203e+00,5.807133913040161133e-01,0.000000000000000000e+00,4.539543390274047852e-01,-8.107976913452148438e-01,-9.513862133026123047e-01,3.101961374282836914e+00,5.441118478775024414e-01,9.193587899208068848e-01,9.785919785499572754e-01,8.837962150573730469e-01,6.760914921760559082e-01,6.596223115921020508e-01,7.077864408493041992e-01,0.000000000000000000e+00
2.241129398345947266e+00,1.658614635467529297e+00,-1.117680594325065613e-01,1.793659329414367676e+00,1.605479419231414795e-01,9.621505737304687500e-01,6.564970016479492188e-01,1.740899443626403809e+00,2.173076152801513672e+00,1.089316964149475098e+00,1.613511919975280762e+00,-1.537084579467773438e+00,0.000000000000000000e+00,8.904001712799072266e-01,-7.134620547294616699e-01,1.630827307701110840e+00,0.000000000000000000e+00,8.808904290199279785e-01,5.433729290962219238e-01,-3.615118861198425293e-01,3.101961374282836914e+00,7.822328805923461914e-01,8.702793717384338379e-01,9.777690768241882324e-01,6.651664972305297852e-01,9.231395125389099121e-01,1.124102354049682617e+00,1.023299813270568848e+00,1.000000000000000000e+00
1.367627024650573730e+00,2.015573829412460327e-01,-1.456145942211151123e-01,8.545883297920227051e-01,-4.276287555694580078e-01,1.065666794776916504e+00,-8.763788938522338867e-01,4.863480329513549805e-01,1.086538076400756836e+00,8.281931877136230469e-01,3.788959681987762451e-01,5.070139169692993164e-01,0.000000000000000000e+00,9.069085717201232910e-01,1.303649067878723145e+00,-1.167362928390502930e+00,0.000000000000000000e+00,1.067340373992919922e+00,3.101823925971984863e-01,-1.630598545074462891e+00,3.101961374282836914e+00,1.511498451232910156e+00,9.953793287277221680e-01,9.895267486572265625e-01,1.031422615051269531e+00,1.306593298912048340e+00,1.140259146690368652e+00,1.024815082550048828e+00,1.000000000000000000e+00
1.443026661872863770e+00,7.557456493377685547e-01,1.246080160140991211e+00,9.872685670852661133e-01,-1.135035753250122070e+00,6.386855244636535645e-01,7.911682724952697754e-01,-7.505686879158020020e-01,2.173076152801513672e+00,5.615295767784118652e-01,-1.451033167541027069e-02,-2.365606576204299927e-01,2.214872121810913086e+00,7.748413085937500000e-01,-4.804383814334869385e-01,8.414390087127685547e-01,0.000000000000000000e+00,6.447855234146118164e-01,-1.184735417366027832e+00,4.593057632446289062e-01,0.000000000000000000e+00,9.996948838233947754e-01,9.996534585952758789e-01,1.388729572296142578e+00,9.661979675292968750e-01,5.395096540451049805e-01,7.461466193199157715e-01,7.330935001373291016e-01,1.000000000000000000e+00
3.291418552398681641e+00,5.862750411033630371e-01,-8.414134383201599121e-01,2.965913116931915283e-01,-4.600416421890258789e-01,1.597813010215759277e+00,-1.228900790214538574e+00,1.030744552612304688e+00,0.000000000000000000e+00,7.915552854537963867e-01,-4.904834032058715820e-01,7.650098204612731934e-01,2.214872121810913086e+00,7.567523717880249023e-01,-6.115142107009887695e-01,-3.685413002967834473e-01,2.548224449157714844e+00,7.745215296745300293e-01,-9.740310907363891602e-01,1.610193371772766113e+00,0.000000000000000000e+00,8.478346467018127441e-01,1.125543594360351562e+00,9.878625273704528809e-01,1.353590965270996094e+00,7.048720717430114746e-01,9.285794496536254883e-01,1.338699698448181152e+00,0.000000000000000000e+00
3.753516674041748047e-01,-6.146284341812133789e-01,1.435842752456665039e+00,4.813774526119232178e-01,-1.106091976165771484e+00,8.650469779968261719e-01,1.002087235450744629e+00,1.620045542716979980e+00,1.086538076400756836e+00,1.052175521850585938e+00,3.988659381866455078e-02,1.674581021070480347e-01,0.000000000000000000e+00,9.511651396751403809e-01,2.277350574731826782e-01,-2.509374320507049561e-01,2.548224449157714844e+00,6.114388108253479004e-01,8.681739568710327148e-01,-5.696066617965698242e-01,0.000000000000000000e+00,8.437489867210388184e-01,1.257037997245788574e+00,9.842085838317871094e-01,7.027224898338317871e-01,1.205904364585876465e+00,8.323081135749816895e-01,7.243905663490295410e-01,1.000000000000000000e+00
4.359276592731475830e-01,1.312855839729309082e+00,5.923187732696533203e-02,2.347067594528198242e+00,-1.683292508125305176e+00,3.030916213989257812e+00,8.414410799741744995e-02,8.428113460540771484e-01,0.000000000000000000e+00,3.385167360305786133e+00,1.506231874227523804e-01,-6.560147404670715332e-01,2.214872121810913086e+00,3.498377203941345215e-01,1.405596852302551270e+00,-1.237814307212829590e+00,2.548224449157714844e+00,6.949273943901062012e-01,1.211297154426574707e+00,-5.807048678398132324e-01,0.000000000000000000e+00,2.683949708938598633e+00,1.731448531150817871e+00,1.401294231414794922e+00,2.204436779022216797e+00,1.044528722763061523e+00,2.036385297775268555e+00,1.838410735130310059e+00,1.000000000000000000e+00
1.359391570091247559e+00,-5.357369780540466309e-01,2.617562413215637207e-01,7.046459913253784180e-01,-7.624547481536865234e-01,3.781545758247375488e-01,-9.140076041221618652e-01,-4.717150926589965820e-01,0.000000000000000000e+00,9.087714552879333496e-01,-8.634908795356750488e-01,-1.541523218154907227e+00,2.214872121810913086e+00,8.647595047950744629e-01,2.159018367528915405e-01,3.793445229530334473e-01,0.000000000000000000e+00,1.357238173484802246e+00,2.035989239811897278e-02,1.271696925163269043e+00,3.101961374282836914e+00,9.521624445915222168e-01,1.024296045303344727e+00,1.080440402030944824e+00,8.690832853317260742e-01,7.422218918800354004e-01,7.577526569366455078e-01,7.092079520225524902e-01,0.000000000000000000e+00
1.298266530036926270e+00,2.444119900465011597e-01,2.983770966529846191e-01,7.695301175117492676e-01,-1.360251307487487793e+00,9.108505845069885254e-01,-3.792834877967834473e-01,1.674374341964721680e+00,0.000000000000000000e+00,5.641735792160034180e-01,-4.768841862678527832e-01,6.085478067398071289e-01,2.214872121810913086e+00,9.192020893096923828e-01,-8.236021399497985840e-01,-2.686889767646789551e-01,0.000000000000000000e+00,1.310017228126525879e+00,-2.877846956253051758e-01,-6.905775070190429688e-01,0.000000000000000000e+00,5.955966711044311523e-01,6.383944153785705566e-01,1.380574226379394531e+00,7.984590530395507812e-01,5.695899128913879395e-01,5.816879868507385254e-01,5.644713640213012695e-01,0.000000000000000000e+00
6.617608666419982910e-01,-1.032460927963256836e+00,-7.365446686744689941e-01,1.217153072357177734e+00,1.716208606958389282e-01,3.741238713264465332e-01,-8.090432286262512207e-01,-1.637569189071655273e+00,0.000000000000000000e+00,2.417347282171249390e-01,-1.747869849205017090e-01,-8.213540315628051758e-01,0.000000000000000000e+00,1.125557065010070801e+00,5.171942114830017090e-01,5.857059955596923828e-01,1.274112224578857422e+00,1.483323097229003906e+00,2.410580515861511230e-01,-1.571777820587158203e+00,3.101961374282836914e+00,4.762351512908935547e-01,8.150058984756469727e-01,9.864917993545532227e-01,9.578885436058044434e-01,9.298553466796875000e-01,7.979422807693481445e-01,6.717919707298278809e-01,1.000000000000000000e+00
9.258430004119873047e-01,2.234712615609169006e-02,-1.152135729789733887e+00,9.602862000465393066e-01,-2.949174344539642334e-01,5.823470950126647949e-01,-5.872317552566528320e-01,1.256929755210876465e+00,2.173076152801513672e+00,6.519283056259155273e-01,7.276191711425781250e-01,7.184041142463684082e-01,2.214872121810913086e+00,6.382079720497131348e-01,-1.956861853599548340e+00,-1.333228826522827148e+00,0.000000000000000000e+00,9.281114935874938965e-01,-5.551209449768066406e-01,-1.195702031254768372e-01,0.000000000000000000e+00,1.021432638168334961e+00,9.371562600135803223e-01,9.880799055099487305e-01,9.035552144050598145e-01,7.801935672760009766e-01,8.617780804634094238e-01,8.051820993423461914e-01,0.000000000000000000e+00
5.784917473793029785e-01,-5.201534628868103027e-01,-4.308133125305175781e-01,1.427768707275390625e+00,-1.106164216995239258e+00,4.537305235862731934e-01,9.862435460090637207e-01,9.547951817512512207e-01,0.000000000000000000e+00,5.719795823097229004e-01,4.857470989227294922e-01,4.443181753158569336e-01,0.000000000000000000e+00,9.362373948097229004e-01,1.246303319931030273e+00,-1.555122852325439453e+00,2.548224449157714844e+00,7.742781043052673340e-01,1.162160515785217285e+00,3.777336776256561279e-01,3.101961374282836914e+00,5.523254871368408203e-01,7.890331149101257324e-01,9.897023439407348633e-01,8.196319937705993652e-01,6.412493586540222168e-01,6.752942204475402832e-01,6.778787374496459961e-01,0.000000000000000000e+00
6.972646117210388184e-01,-1.013955593109130859e+00,1.402551054954528809e+00,2.825589895248413086e+00,1.087001681327819824e+00,1.426873922348022461e+00,-2.035938262939453125e+00,-7.400355935096740723e-01,0.000000000000000000e+00,1.219249367713928223e+00,8.840103149414062500e-01,-6.970721483230590820e-01,0.000000000000000000e+00,2.015605926513671875e+00,-7.098210453987121582e-01,1.168732762336730957e+00,2.548224449157714844e+00,9.802005887031555176e-01,1.778449773788452148e+00,-6.545081734657287598e-01,0.000000000000000000e+00,9.295124411582946777e-01,1.055138349533081055e+00,9.746125340461730957e-01,9.095182418823242188e-01,5.861738920211791992e-01,1.395370602607727051e+00,1.975834608078002930e+00,0.000000000000000000e+00
4.765557050704956055e-01,8.443767428398132324e-01,-1.143257975578308105e+00,9.468362331390380859e-01,-1.542079746723175049e-01,9.242252111434936523e-01,1.700199365615844727e+00,-8.575630784034729004e-01,0.000000000000000000e+00,1.216857314109802246e+00,-4.933975636959075928e-01,1.548429489135742188e+00,1.107436060905456543e+00,1.010700821876525879e+00,-3.957853019237518311e-01,1.021173238754272461e+00,0.000000000000000000e+00,1.682186841964721680e+00,4.092883467674255371e-01,6.363227367401123047e-01,3.101961374282836914e+00,2.836693763732910156e+00,1.809823155403137207e+00,9.847453236579895020e-01,1.677296280860900879e+00,1.160521626472473145e+00,1.427841782569885254e+00,1.287188172340393066e+00,0.000000000000000000e+00
8.758815526962280273e-01,4.703727662563323975e-01,-8.375294208526611328e-01,1.227833509445190430e+00,1.543088674545288086e+00,1.063101768493652344e+00,-3.822541832923889160e-01,-4.390069544315338135e-01,2.173076152801513672e+00,1.121674180030822754e+00,1.139481544494628906e+00,1.544545650482177734e+00,0.000000000000000000e+00,7.556986212730407715e-01,8.749219179153442383e-01,3.022363185882568359e-01,0.000000000000000000e+00,8.064079284667968750e-01,5.608621835708618164e-01,8.410852551460266113e-01,3.101961374282836914e+00,1.099357604980468750e+00,1.119533300399780273e+00,1.205879211425781250e+00,7.135932445526123047e-01,1.047697067260742188e+00,8.558651208877563477e-01,7.965496182441711426e-01,0.000000000000000000e+00
5.230399966239929199e-01,-2.052206516265869141e+00,5.308640003204345703e-01,1.416923165321350098e+00,-5.374510288238525391e-01,6.442735791206359863e-01,1.247435361146926880e-01,-1.081530809402465820e+00,0.000000000000000000e+00,9.943858385086059570e-01,-1.052908658981323242e+00,9.320136308670043945e-01,2.214872121810913086e+00,6.471645832061767578e-01,1.714171171188354492e+00,8.508694767951965332e-01,0.000000000000000000e+00,6.406475901603698730e-01,5.150569081306457520e-01,1.195119261741638184e+00,0.000000000000000000e+00,9.032751917839050293e-01,8.206600546836853027e-01,9.860472083091735840e-01,1.014634847640991211e+00,1.999003171920776367e+00,1.591622233390808105e+00,1.311462879180908203e+00,0.000000000000000000e+00
1.017896533012390137e+00,1.231042504310607910e+00,-1.358544111251831055e+00,7.909084558486938477e-01,-1.054057702422142029e-01,1.795684695243835449e+00,5.542744323611259460e-02,1.469809889793395996e+00,1.086538076400756836e+00,2.695845603942871094e+00,2.170109033584594727e+00,1.724515706300735474e-01,0.000000000000000000e+00,9.040986299514770508e-01,-1.995092034339904785e+00,-4.683936536312103271e-01,0.000000000000000000e+00,8.429189920425415039e-01,1.482797503471374512e+00,-3.692806363105773926e-01,0.000000000000000000e+00,1.024829506874084473e+00,1.871791481971740723e+00,1.124199151992797852e+00,1.533711910247802734e+00,6.191924810409545898e-01,2.314777135848999023e+00,1.734175562858581543e+00,1.000000000000000000e+00
8.601427078247070312e-01,-2.159343004226684570e+00,1.129004478454589844e+00,1.952158957719802856e-01,-7.014873623847961426e-01,1.106981635093688965e+00,-1.226920247077941895e+00,-1.186307668685913086e+00,0.000000000000000000e+00,9.337003827095031738e-01,-2.285581827163696289e+00,3.089396953582763672e-01,0.000000000000000000e+00,1.014740109443664551e+00,-1.488994002342224121e+00,7.671044468879699707e-01,2.548224449157714844e+00,1.516183137893676758e+00,-1.024000525474548340e+00,-6.833636760711669922e-01,0.000000000000000000e+00,8.678036928176879883e-01,7.680245041847229004e-01,9.922055006027221680e-01,5.969706177711486816e-01,6.170916557312011719e-01,7.710985541343688965e-01,7.111729383468627930e-01,1.000000000000000000e+00
5.581777095794677734e-01,2.259065955877304077e-01,4.148979783058166504e-01,7.746685743331909180e-01,1.510820627212524414e+00,7.254375815391540527e-01,-4.458578303456306458e-02,-2.544311806559562683e-02,0.000000000000000000e+00,3.598321974277496338e-01,-1.568708181381225586e+00,-9.966802597045898438e-01,0.000000000000000000e+00,9.320224523544311523e-01,6.965131759643554688e-01,-1.385373950004577637e+00,2.548224449157714844e+00,7.905864119529724121e-01,-1.073137044906616211e+00,1.041408538818359375e+00,0.000000000000000000e+00,6.800317764282226562e-01,1.004439473152160645e+00,9.842454195022583008e-01,6.193730235099792480e-01,2.053772211074829102e-01,6.237931251525878906e-01,5.990247726440429688e-01,1.000000000000000000e+00
9.748894572257995605e-01,-8.386412858963012695e-01,-1.162678122520446777e+00,1.958687186241149902e+00,-3.362992107868194580e-01,8.677951693534851074e-01,-2.775187417864799500e-02,5.179474353790283203e-01,0.000000000000000000e+00,9.043648242950439453e-01,-7.508115768432617188e-01,1.578945159912109375e+00,1.107436060905456543e+00,1.459940075874328613e+00,3.406059145927429199e-01,1.712928056716918945e+00,0.000000000000000000e+00,1.585797667503356934e+00,-9.456972032785415649e-02,-2.216740101575851440e-01,3.101961374282836914e+00,1.034784436225891113e+00,1.092976212501525879e+00,1.298529505729675293e+00,8.186074495315551758e-01,1.138818025588989258e+00,9.123066663742065430e-01,1.042651057243347168e+00,0.000000000000000000e+00
7.038529515266418457e-01,1.986354738473892212e-01,-5.184314772486686707e-02,5.738623738288879395e-01,1.710522651672363281e+00,1.709573864936828613e+00,-6.981375217437744141e-01,1.567934393882751465e+00,0.000000000000000000e+00,2.034726381301879883e+00,-1.591049671173095703e+00,-8.675661683082580566e-02,0.000000000000000000e+00,1.354918599128723145e+00,-5.787452459335327148e-01,-4.794883728027343750e-01,2.548224449157714844e+00,1.802916765213012695e+00,-2.211409434676170349e-02,1.366032004356384277e+00,3.101961374282836914e+00,4.388570785522460938e+00,2.616820812225341797e+00,9.917829632759094238e-01,7.642945051193237305e-01,1.245471954345703125e+00,1.727857232093811035e+00,1.489460349082946777e+00,1.000000000000000000e+00
1.567655920982360840e+00,-4.422359764575958252e-01,3.315339982509613037e-02,8.435778319835662842e-02,-1.593647956848144531e+00,1.333709478378295898e+00,-7.040789127349853516e-01,-1.578251004219055176e+00,0.000000000000000000e+00,4.007508456707000732e-01,-1.074278831481933594e+00,9.653033614158630371e-01,0.000000000000000000e+00,1.068831443786621094e+00,-1.641915798187255859e+00,3.277541100978851318e-01,0.000000000000000000e+00,1.169084548950195312e+00,-9.632043242454528809e-01,-6.611672043800354004e-01,3.101961374282836914e+00,6.521649956703186035e-01,7.396141290664672852e-01,9.932101964950561523e-01,5.629956126213073730e-01,6.460483670234680176e-01,5.405167937278747559e-01,6.089849472045898438e-01,1.000000000000000000e+00
1.304122805595397949e+00,4.401797056198120117e-01,-1.602683186531066895e+00,9.967551827430725098e-01,-8.505896329879760742e-01,1.357710599899291992e+00,-6.456553339958190918e-01,5.550906062126159668e-01,2.173076152801513672e+00,4.751598238945007324e-01,-1.184044122695922852e+00,-9.617260098457336426e-01,0.000000000000000000e+00,3.180502653121948242e-01,-1.855178326368331909e-01,1.321919169276952744e-02,0.000000000000000000e+00,6.623108386993408203e-01,-4.651760458946228027e-01,-1.665003061294555664e+00,3.101961374282836914e+00,5.571124553680419922e-01,9.413802623748779297e-01,9.914599657058715820e-01,5.904183983802795410e-01,9.132002592086791992e-01,1.031748294830322266e+00,8.328823447227478027e-01,1.000000000000000000e+00
1.611761093139648438e+00,-1.347052931785583496e+00,-1.175439953804016113e+00,4.764606058597564697e-01,2.926785126328468323e-02,6.800004243850708008e-01,-3.466058969497680664e-01,4.026373922824859619e-01,0.000000000000000000e+00,6.884403228759765625e-01,-1.438544034957885742e+00,-4.207641780376434326e-01,2.214872121810913086e+00,8.340257406234741211e-01,-1.045057103037834167e-01,1.564813733100891113e+00,1.274112224578857422e+00,1.231883645057678223e+00,-1.002347111701965332e+00,1.030865192413330078e+00,0.000000000000000000e+00,9.692681431770324707e-01,9.791401028633117676e-01,1.074326276779174805e+00,8.781968355178833008e-01,9.850825071334838867e-01,7.434369921684265137e-01,7.713130116462707520e-01,0.000000000000000000e+00
6.187537908554077148e-01,6.242597699165344238e-01,-7.415384054183959961e-01,9.167770147323608398e-01,4.041205048561096191e-01,8.425115942955017090e-01,-4.337461292743682861e-01,-1.063236355781555176e+00,0.000000000000000000e+00,1.222774863243103027e+00,-1.355005860328674316e+00,1.154500246047973633e+00,1.107436060905456543e+00,7.686945796012878418e-01,-1.591206192970275879e-01,-3.175056874752044678e-01,2.548224449157714844e+00,7.085582017898559570e-01,1.702680736780166626e-01,7.373166680335998535e-01,0.000000000000000000e+00,1.239820480346679688e+00,8.237710595130920410e-01,9.911369681358337402e-01,1.208464622497558594e+00,1.202427983283996582e+00,9.114024639129638672e-01,8.372386693954467773e-01,1.000000000000000000e+00
7.819978594779968262e-01,1.380059719085693359e+00,1.230409294366836548e-01,1.659963846206665039e+00,-1.220167994499206543e+00,7.077573537826538086e-01,3.911153972148895264e-01,-7.677543163299560547e-01,2.173076152801513672e+00,1.380405902862548828e+00,2.101141452789306641e+00,7.777709364891052246e-01,0.000000000000000000e+00,1.705809950828552246e+00,6.571079045534133911e-02,-1.387592911720275879e+00,2.548224449157714844e+00,1.055413365364074707e+00,4.401028156280517578e-01,1.624277830123901367e-01,0.000000000000000000e+00,9.042911529541015625e-01,9.162200689315795898e-01,1.476497650146484375e+00,1.244785904884338379e+00,7.586012482643127441e-01,9.007809758186340332e-01,9.589011669158935547e-01,1.000000000000000000e+00
8.625218868255615234e-01,-7.704634666442871094e-01,1.473018527030944824e+00,7.762679457664489746e-01,-5.093211531639099121e-01,1.622363924980163574e+00,-7.605220079421997070e-01,-1.175220131874084473e+00,2.173076152801513672e+00,8.702450394630432129e-01,-2.923232018947601318e-01,2.512373924255371094e-01,1.107436060905456543e+00,1.239008545875549316e+00,2.004276067018508911e-01,7.532360553741455078e-01,0.000000000000000000e+00,9.775230884552001953e-01,8.431891798973083496e-01,9.237671494483947754e-01,0.000000000000000000e+00,7.929859161376953125e-01,7.013312578201293945e-01,1.107553243637084961e+00,9.454297423362731934e-01,1.727757930755615234e+00,1.241131782531738281e+00,1.017187595367431641e+00,0.000000000000000000e+00
9.062610268592834473e-01,1.319673657417297363e+00,3.838257491588592529e-01,7.511616349220275879e-01,1.158791661262512207e+00,3.227780342102050781e+00,1.630883216857910156e+00,-1.131978988647460938e+00,0.000000000000000000e+00,2.948534011840820312e+00,-1.359320431947708130e-01,6.107671260833740234e-01,2.214872121810913086e+00,6.738590598106384277e-01,-2.519659996032714844e-01,1.016735315322875977e+00,0.000000000000000000e+00,6.328585743904113770e-01,9.264715313911437988e-01,-7.355253696441650391e-01,0.000000000000000000e+00,9.011291265487670898e-01,1.157315254211425781e+00,9.863923192024230957e-01,6.617700457572937012e-01,9.167635440826416016e-01,1.293709754943847656e+00,1.037117600440979004e+00,1.000000000000000000e+00
6.397997736930847168e-01,1.115140080451965332e+00,-1.455090045928955078e+00,1.430848956108093262e+00,1.271957159042358398e+00,1.248148322105407715e+00,1.276381015777587891e+00,4.719343185424804688e-01,0.000000000000000000e+00,7.265890836715698242e-01,8.626400828361511230e-01,1.252705097198486328e+00,2.214872121810913086e+00,1.461169481277465820e+00,-6.506548523902893066e-01,-7.612967491149902344e-01,0.000000000000000000e+00,1.317076086997985840e+00,1.049729347229003906e+00,-5.213265419006347656e-01,1.550980687141418457e+00,3.595271110534667969e+00,2.099179744720458984e+00,9.816735982894897461e-01,6.325644254684448242e-01,8.979989290237426758e-01,1.339862942695617676e+00,1.251346230506896973e+00,1.000000000000000000e+00
9.099212288856506348e-01,5.789657123386859894e-03,-1.343008041381835938e+00,4.517855048179626465e-01,2.522310018539428711e-01,1.068598151206970215e+00,-4.436484575271606445e-01,1.404178291559219360e-01,2.173076152801513672e+00,4.217767119407653809e-01,-1.017939209938049316e+00,9.797289371490478516e-01,0.000000000000000000e+00,1.228998184204101562e+00,2.950934469699859619e-01,1.591995835304260254e+00,2.548224449157714844e+00,9.127768278121948242e-01,2.768694460391998291e-01,-3.265529572963714600e-01,0.000000000000000000e+00,9.596576094627380371e-01,8.807697892189025879e-01,9.846727848052978516e-01,8.948667645454406738e-01,1.489909648895263672e+00,8.382717370986938477e-01,7.186284065246582031e-01,1.000000000000000000e+00
1.114891409873962402e+00,-1.081646904349327087e-01,7.988619804382324219e-01,9.788625240325927734e-01,-3.558770716190338135e-01,6.756948232650756836e-01,7.268033623695373535e-01,1.412709236145019531e+00,0.000000000000000000e+00,1.239519953727722168e+00,-3.010655641555786133e-01,-1.629349775612354279e-02,2.214872121810913086e+00,7.628990411758422852e-01,-1.857644557952880859e+00,-1.064182162284851074e+00,0.000000000000000000e+00,1.699712157249450684e+00,-3.669029474258422852e-01,1.632944703102111816e+00,0.000000000000000000e+00,1.067094922065734863e+00,9.315966963768005371e-01,1.247976183891296387e+00,7.872502207756042480e-01,8.287397623062133789e-01,9.495010972023010254e-01,8.554598093032836914e-01,0.000000000000000000e+00
7.479581236839294434e-01,-8.366933465003967285e-01,-1.239248991012573242e+00,6.755608320236206055e-01,-1.012079596519470215e+00,1.851290225982666016e+00,-6.426846385002136230e-01,-4.611819386482238770e-01,1.086538076400756836e+00,1.721226811408996582e+00,-1.598820686340332031e+00,1.067392110824584961e+00,0.000000000000000000e+00,1.571635365486145020e+00,1.470224499702453613e+00,-1.520174622535705566e+00,0.000000000000000000e+00,2.778492689132690430e+00,-8.624327778816223145e-01,7.567386627197265625e-01,3.101961374282836914e+00,6.902238726615905762e-01,2.376242876052856445e+00,9.903054237365722656e-01,1.345097303390502930e+00,2.186807394027709961e+00,2.024466991424560547e+00,1.842536330223083496e+00,0.000000000000000000e+00
1.057426571846008301e+00,-3.156200349330902100e-01,-1.708661675453186035e+00,5.870941877365112305e-01,5.097652673721313477e-01,1.060078740119934082e+00,-1.236822485923767090e+00,-1.363707780838012695e+00,2.173076152801513672e+00,1.317580103874206543e+00,-5.725077167153358459e-02,-5.568613857030868530e-02,0.000000000000000000e+00,8.521147370338439941e-01,6.883209347724914551e-01,6.861130595207214355e-01,0.000000000000000000e+00,1.214845061302185059e+00,-7.683236598968505859e-01,6.379874348640441895e-01,3.101961374282836914e+00,1.215794324874877930e+00,9.842211008071899414e-01,9.927815198898315430e-01,9.528630971908569336e-01,1.184651017189025879e+00,1.213386893272399902e+00,9.833693504333496094e-01,0.000000000000000000e+00
1.153323292732238770e+00,8.297672271728515625e-01,-2.898785471916198730e-01,7.006139159202575684e-01,1.681584715843200684e+00,1.009145140647888184e+00,2.671077288687229156e-02,1.172664642333984375e+00,2.173076152801513672e+00,9.431431293487548828e-01,7.227622866630554199e-01,-9.106816649436950684e-01,1.107436060905456543e+00,4.833099246025085449e-01,8.567169308662414551e-01,-6.281602382659912109e-01,0.000000000000000000e+00,6.910328865051269531e-01,1.460311293601989746e+00,1.245061278343200684e+00,0.000000000000000000e+00,6.866922974586486816e-01,9.696180820465087891e-01,1.218966960906982422e+00,7.531112432479858398e-01,1.465519666671752930e+00,9.109116792678833008e-01,7.539971470832824707e-01,1.000000000000000000e+00
1.128068089485168457e+00,-5.639820694923400879e-01,1.429184436798095703e+00,1.525077670812606812e-01,7.380974292755126953e-01,9.833118319511413574e-01,-9.927734732627868652e-03,-4.922269880771636963e-01,2.173076152801513672e+00,4.596736431121826172e-01,4.765757918357849121e-02,-1.470504999160766602e+00,0.000000000000000000e+00,1.032302260398864746e+00,1.749406456947326660e-01,7.471339702606201172e-01,2.548224449157714844e+00,9.862858057022094727e-01,-1.153088092803955078e+00,-1.404749393463134766e+00,0.000000000000000000e+00,9.249091148376464844e-01,9.190192818641662598e-01,9.944089055061340332e-01,1.057257294654846191e+00,1.135302066802978516e+00,8.244290351867675781e-01,7.764045596122741699e-01,1.000000000000000000e+00
